activity_year,lei,derived_msa-md,state_code,county_code,census_tract,conforming_loan_limit,derived_loan_product_type,derived_dwelling_category,derived_ethnicity,derived_race,derived_sex,action_taken,purchaser_type,preapproval,loan_type,loan_purpose,lien_status,reverse_mortgage,open-end_line_of_credit,business_or_commercial_purpose,loan_amount,loan_to_value_ratio,interest_rate,rate_spread,hoepa_status,total_loan_costs,total_points_and_fees,origination_charges,discount_points,lender_credits,loan_term,prepayment_penalty_term,intro_rate_period,negative_amortization,interest_only_payment,balloon_payment,other_nonamortizing_features,property_value,construction_method,occupancy_type,manufactured_home_secured_property_type,manufactured_home_land_property_interest,total_units,multifamily_affordable_units,income,debt_to_income_ratio,applicant_credit_score_type,co-applicant_credit_score_type,applicant_ethnicity-1,applicant_ethnicity-2,applicant_ethnicity-3,applicant_ethnicity-4,applicant_ethnicity-5,co-applicant_ethnicity-1,co-applicant_ethnicity-2,co-applicant_ethnicity-3,co-applicant_ethnicity-4,co-applicant_ethnicity-5,applicant_ethnicity_observed,co-applicant_ethnicity_observed,applicant_race-1,applicant_race-2,applicant_race-3,applicant_race-4,applicant_race-5,co-applicant_race-1,co-applicant_race-2,co-applicant_race-3,co-applicant_race-4,co-applicant_race-5,applicant_race_observed,co-applicant_race_observed,applicant_sex,co-applicant_sex,applicant_sex_observed,co-applicant_sex_observed,applicant_age,co-applicant_age,applicant_age_above_62,co-applicant_age_above_62,submission_of_application,initially_payable_to_institution,aus-1,aus-2,aus-3,aus-4,aus-5,denial_reason-1,denial_reason-2,denial_reason-3,denial_reason-4,tract_population,tract_minority_population_percent,ffiec_msa_md_median_family_income,tract_to_msa_income_percentage,tract_owner_occupied_units,tract_one_to_four_family_homes,tract_median_age_of_housing_units
2018,5493000OIGWIS24A1547,17820,CO,08041,08041004602,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,71,2,3,1,1,2,2,2,435000.0,NA,4.75,0.398,2,16174.0,NA,0.0,,,360,NA,NA,2,2,2,2,415000,1,1,3,5,1,NA,0,46,1,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,NA,1,1,1,,,,,10,,,,3864,12.8399999999999999,77900,87,1080,1801,25
2018,5493000OIGWIS24A1547,99999,MT,30001,30001000300,C,FSA/RHS:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,4,0,2,4,1,1,2,2,2,145000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,0,NA,9,9,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,25-34,9999,No,NA,2,1,6,,,,,10,,,,4657,11.0800000000000001,66700,107,1023,1926,43
2018,5493000OIGWIS24A1547,19740,CO,08001,08001008541,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,71,2,2,32,1,1,2,2,395000.0,NA,5.015,NA,2,NA,NA,NA,NA,NA,NA,NA,12,2,2,2,2,385000,1,1,3,5,1,NA,0,<20%,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,65-74,9999,Yes,NA,1,1,6,,,,,10,,,,4641,11.5099999999999998,89900,159,1612,1713,11
2018,5493000OIGWIS24A1547,35840,FL,12081,12081002013,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,71,2,1,1,1,2,2,2,295000.0,NA,4.875,0.438,3,4173.33,NA,1032.68,157.68,,360,NA,NA,2,2,2,2,365000,1,2,3,5,1,NA,0,<20%,9,1,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,55-64,55-64,No,No,2,1,1,,,,,10,,,,12081,13.2699999999999996,70300,162,3427,5229,11
2018,5493000OIGWIS24A1547,35840,FL,12081,12081001701,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,3,2,1,1,1,2,2,2,325000.0,NA,4.75,0.297,2,4534.13,NA,875.0,,583.73,360,NA,NA,2,2,2,2,435000,1,1,3,5,1,NA,0,41,3,10,2,,,,,5,,,,,1,4,5,,,,,8,,,,,1,4,2,5,1,4,35-44,9999,No,NA,2,1,2,,,,,10,,,,1498,12.2200000000000006,70300,90,572,1446,37
2018,5493000OIGWIS24A1547,19740,CO,08059,08059012039,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,6,2,1,1,1,2,2,2,335000.0,NA,4.875,0.529,2,10665.92,NA,1694.63,374.63,,360,NA,NA,2,2,2,2,365000,1,1,3,5,1,NA,0,43,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,35-44,9999,No,NA,1,1,2,,,,,10,,,,5563,25.1700000000000017,89900,100,1579,1875,37
2018,5493000OIGWIS24A1547,22660,CO,08069,08069001305,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,71,2,3,32,1,2,2,2,335000.0,NA,4.75,0.583,2,13279.5,NA,875.0,,681.52,360,NA,NA,2,2,2,2,385000,1,1,3,5,1,NA,0,45,1,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,55-64,55-64,No,No,2,1,1,,,,,10,,,,2125,31.7600000000000016,85100,64,448,788,26
2018,5493000OIGWIS24A1547,19740,CO,08001,08001008538,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,71,2,2,32,1,1,2,2,435000.0,NA,4.56,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,435000,1,1,3,5,1,NA,0,<20%,1,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,>74,9999,Yes,NA,1,1,6,,,,,10,,,,6252,28.3099999999999987,89900,124,1817,1936,10
2018,5493000OIGWIS24A1547,19740,CO,08031,08031003201,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,4,0,2,1,1,1,2,2,2,225000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,0,NA,9,9,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,25-34,9999,No,NA,1,1,6,,,,,10,,,,5452,16.75,89900,118,1397,839,59
2018,5493000OIGWIS24A1547,13740,MT,30009,30009000300,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,71,2,3,32,1,2,2,2,205000.0,NA,4.375,-0.099,2,3229.25,NA,875.0,,373.1,360,NA,NA,2,2,2,2,205000,1,1,3,5,1,NA,0,50%-60%,9,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,65-74,9999,Yes,NA,2,1,1,,,,,10,,,,2294,6.41000000000000014,71000,85,706,1651,56
2018,5493000OIGWIS24A1547,19740,CO,08031,08031004404,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,1,71,2,1,1,1,2,2,2,165000.0,NA,4.625,0.2,2,3693.25,NA,2310.0,990.0,,360,NA,NA,2,2,2,2,275000,1,1,3,5,1,NA,0,44,2,10,2,,,,,5,,,,,2,4,3,,,,,8,,,,,2,4,2,5,2,4,25-34,9999,No,NA,1,1,2,,,,,10,,,,7041,66.2099999999999937,89900,46,726,1240,50
2018,5493000OIGWIS24A1547,14500,CO,08013,08013013210,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,1,71,2,2,32,1,2,2,2,295000.0,NA,5.25,1.35,2,8213.31,NA,1375.0,,1672.56,360,NA,NA,2,2,2,2,335000,1,1,3,5,1,NA,0,43,1,10,1,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,1,1,1,,,,,10,,,,4953,41.0700000000000003,108600,76,1237,1705,39
2018,5493000OIGWIS24A1547,10740,NM,35001,35001002402,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Joint,1,71,2,2,1,1,2,2,2,125000.0,100.761,4.75,1.298,2,5577.84,NA,1586.06,,,360,NA,NA,2,2,2,2,125000,1,1,3,5,1,NA,0,48,9,1,1,,,,,1,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,<25,<25,No,No,1,1,1,,,,,10,,,,7184,94.6800000000000068,65000,57,1741,2421,47
2018,5493000OIGWIS24A1547,19740,CO,08005,08005082200,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Joint,1,71,2,2,1,1,2,2,2,335000.0,101.409,5.25,1.872,2,13215.23,NA,4649.25,,,360,NA,NA,2,2,2,2,345000,1,1,3,5,1,NA,0,49,1,9,2,,,,,2,,,,,2,2,3,,,,,3,,,,,2,2,2,1,2,2,35-44,45-54,No,No,1,1,1,,,,,10,,,,6143,54.3100000000000023,89900,59,1304,1556,32
2018,5493000OIGWIS24A1547,24540,CO,08123,08123001408,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,6,2,1,1,1,2,2,2,265000.0,NA,4.875,0.376,2,2867.0,NA,1320.0,,117.36,360,NA,NA,2,2,2,2,325000,1,1,3,5,1,NA,0,44,1,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,45-54,45-54,No,No,1,1,1,,,,,10,,,,2298,24.1099999999999994,82400,98,581,690,32
2018,5493000OIGWIS24A1547,19740,CO,08001,08001008529,C,Conventional:First Lien,Single Family (1-4 Units):Manufactured,Not Hispanic or Latino,White,Female,4,0,2,1,32,1,2,2,2,265000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,2,1,1,1,1,NA,0,NA,9,9,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,55-64,9999,No,NA,1,1,6,,,,,10,,,,7433,30.5799999999999983,89900,86,1134,1357,16
2018,5493000OIGWIS24A1547,19740,CO,08001,08001008549,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,71,2,3,1,1,2,2,2,325000.0,NA,4.5,0.164,2,10400.32,NA,1743.82,648.82,,360,NA,NA,2,2,2,2,315000,1,1,3,5,1,NA,0,41,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,1,1,1,,,,,10,,,,4437,36.9399999999999977,89900,109,1020,1314,20
2018,5493000OIGWIS24A1547,13740,MT,30111,30111000401,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,4,0,2,1,1,1,2,2,2,105000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,0,NA,9,9,3,,,,,3,,,,,2,2,6,,,,,6,,,,,2,2,3,3,2,2,25-34,65-74,No,Yes,2,1,1,,,,,10,,,,3362,12.9700000000000006,71000,76,632,1528,76
2018,5493000OIGWIS24A1547,19740,CO,08039,08039961204,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,4,0,2,2,1,1,2,2,2,485000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,0,NA,9,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,8888,8888,NA,NA,2,1,1,,,,,10,,,,7127,12.9399999999999995,89900,141,2200,2367,20
2018,5493000OIGWIS24A1547,17820,CO,08041,08041001104,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,71,2,2,1,1,2,2,2,245000.0,101.409,5.375,1.891,2,9471.18,NA,3684.25,,,360,NA,NA,2,2,2,2,245000,1,1,3,5,1,NA,0,39,9,1,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,35-44,35-44,No,No,1,1,1,,,,,10,,,,3173,29.5599999999999987,77900,70,758,1220,42
2018,5493000OIGWIS24A1547,99999,NM,35047,35047957600,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Manufactured,Hispanic or Latino,White,Male,1,71,2,1,1,2,2,2,2,5000.0,100.54,6.0,1.599,2,100.0,NA,100.0,,,360,NA,NA,2,2,2,2,175000,2,1,1,1,1,NA,0,38,3,10,1,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,<25,9999,No,NA,1,1,6,,,,,10,,,,5924,81.4000000000000057,53700,106,1842,3745,27
2018,5493000OIGWIS24A1547,19740,CO,08001,08001009319,C,FHA:First Lien,Single Family (1-4 Units):Manufactured,Hispanic or Latino,White,Male,1,71,2,2,1,1,2,2,2,225000.0,NA,6.0,2.643,2,9897.56,NA,3133.34,,,360,NA,NA,2,2,2,2,235000,2,1,1,1,1,NA,0,37,2,10,1,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,NA,2,1,1,,,,,10,,,,2669,62.9099999999999966,89900,45,514,813,36
2018,5493000OIGWIS24A1547,19740,CO,08059,08059012037,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,4,0,2,1,1,1,2,2,2,385000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,0,NA,9,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,45-54,35-44,No,No,1,1,6,,,,,10,,,,3277,5.76999999999999957,89900,115,1280,1520,31
2018,5493000OIGWIS24A1547,10740,NM,35001,35001004720,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,6,2,1,31,1,2,2,2,175000.0,NA,4.875,0.375,2,3578.03,NA,1521.29,526.29,,360,NA,NA,2,2,2,2,235000,1,1,3,5,1,NA,0,30%-<36%,1,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,35-44,9999,No,NA,1,1,1,,,,,10,,,,3674,45.4500000000000028,65000,164,1164,1370,32
2018,5493000OIGWIS24A1547,17820,CO,08041,08041007201,NC,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,71,2,3,1,1,2,2,2,495000.0,NA,4.25,-0.133,2,13063.12,NA,4045.32,,,360,NA,NA,2,2,2,2,515000,1,1,3,5,1,NA,0,20%-<30%,9,3,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,45-54,45-54,No,No,2,1,1,,,,,10,,,,7347,20.3299999999999983,77900,177,1694,1971,10
2018,5493000OIGWIS24A1547,19740,CO,08059,08059009835,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,4,0,2,1,1,1,2,2,2,395000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,0,NA,9,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,35-44,25-34,No,No,1,1,1,,,,,10,,,,3612,14.1699999999999999,89900,131,1413,1444,38
2018,5493000OIGWIS24A1547,19740,CO,08005,08005007704,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,71,2,2,1,1,2,2,2,165000.0,108.552,5.25,1.604,2,8748.43,NA,3777.52,,,360,NA,NA,2,2,2,2,165000,1,1,3,5,1,NA,0,39,9,3,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,35-44,35-44,No,No,1,1,1,,,,,10,,,,4670,76.6599999999999966,89900,47,676,1015,38
2018,5493000OIGWIS24A1547,24540,CO,08123,08123001415,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,Race Not Available,Joint,5,0,2,1,32,1,2,2,2,175000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,0,NA,9,9,1,,,,,1,,,,,2,2,6,,,,,5,,,,,2,2,1,2,2,2,25-34,25-34,No,No,1,1,1,,,,,10,,,,3952,20.4499999999999993,82400,128,1138,1266,18
2018,5493000OIGWIS24A1547,19740,CO,08031,08031002403,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Male,1,6,2,1,1,1,2,2,2,275000.0,NA,4.875,0.3,2,4558.53,NA,1320.0,,2313.85,360,NA,NA,2,2,2,2,345000,1,1,3,5,1,NA,0,<20%,3,10,2,,,,,5,,,,,2,4,2,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,1,1,2,,,,,10,,,,3166,33.6400000000000006,89900,88,707,932,33
2018,5493000OIGWIS24A1547,19740,CO,08005,08005007107,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,4,0,2,1,1,1,2,2,2,545000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,0,NA,9,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,35-44,35-44,No,No,1,1,1,,,,,10,,,,6880,29.9699999999999989,89900,162,1615,1724,8
2018,5493000OIGWIS24A1547,19740,CO,08001,08001009304,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,4,0,2,1,1,1,2,2,2,405000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,0,NA,9,9,1,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,1,1,2,,,,,10,,,,6756,54.1000000000000014,89900,61,1272,1608,41
2018,5493000OIGWIS24A1547,13740,MT,30111,30111001501,C,FHA:First Lien,Single Family (1-4 Units):Manufactured,Not Hispanic or Latino,White,Joint,1,71,2,2,1,1,2,2,2,175000.0,100.225,4.25,0.781,2,7696.59,NA,2213.38,,,360,NA,NA,2,2,2,2,175000,2,1,1,1,1,NA,0,36,9,2,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,<25,<25,No,No,2,1,1,,,,,10,,,,4720,6.99000000000000021,71000,106,1524,1822,35
2018,5493000OIGWIS24A1547,17820,CO,08041,08041007500,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,4,0,2,1,1,1,2,2,2,385000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,0,NA,9,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,55-64,55-64,No,No,2,1,6,,,,,10,,,,7927,6.98000000000000043,77900,172,2696,2928,19
2018,5493000OIGWIS24A1547,99999,NM,35047,35047957600,C,FHA:First Lien,Single Family (1-4 Units):Manufactured,Hispanic or Latino,White,Male,1,71,2,2,1,1,2,2,2,175000.0,100.54,4.75,1.318,2,6196.99,NA,1839.38,,,360,NA,NA,2,2,2,2,175000,2,1,1,1,1,NA,0,41,3,10,1,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,<25,9999,No,NA,1,1,1,,,,,10,,,,5924,81.4000000000000057,53700,106,1842,3745,27
2018,5493000OIGWIS24A1547,99999,WY,56007,56007968100,C,FHA:First Lien,Single Family (1-4 Units):Manufactured,Not Hispanic or Latino,White,Male,1,71,2,2,1,1,2,2,2,65000.0,NA,5.25,1.91,2,4382.23,NA,1394.57,1394.57,211.85,360,NA,NA,2,2,2,2,75000,2,1,1,1,1,NA,0,36,1,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,55-64,9999,No,NA,2,1,1,,,,,10,,,,1397,9.38000000000000078,80400,73,450,1273,40
2018,5493000OIGWIS24A1547,19740,CO,08031,08031008390,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,4,0,2,3,1,1,2,2,2,315000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,0,NA,9,9,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,NA,2,1,1,,,,,10,,,,9547,80.8100000000000023,89900,74,1728,2301,15
2018,5493000OIGWIS24A1547,19740,CO,08031,08031004103,NC,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Joint,Joint,1,71,2,2,32,1,1,2,2,695000.0,NA,4.865,NA,2,NA,NA,NA,NA,NA,NA,NA,12,2,2,2,2,675000,1,1,3,5,1,NA,0,<20%,2,9,2,,,,,2,,,,,2,2,3,,,,,5,,,,,2,2,1,2,2,2,65-74,65-74,Yes,Yes,1,1,6,,,,,10,,,,5795,40.0900000000000034,89900,125,1983,2219,76
2018,5493000OIGWIS24A1547,19740,CO,08031,08031002100,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,4,0,2,1,1,1,2,2,2,525000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,0,NA,9,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,25-34,25-34,No,No,2,1,1,,,,,10,,,,5799,44.1300000000000026,89900,100,964,1729,76
2018,5493000OIGWIS24A1547,19740,CO,08031,08031001402,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,4,0,2,1,32,1,2,2,2,245000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,0,NA,9,9,1,,,,,1,,,,,2,2,5,,,,,5,,,,,2,2,1,1,2,2,45-54,25-34,No,No,1,1,2,,,,,10,,,,4487,79.1400000000000006,89900,47,761,1222,58
2018,5493000OIGWIS24A1547,19740,CO,08059,08059009837,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,71,2,1,1,1,2,2,2,525000.0,NA,4.75,-0.133,3,7458.29,NA,4234.79,2914.79,,360,NA,NA,2,2,2,2,675000,1,2,3,5,1,NA,0,30%-<36%,9,2,3,,,,,2,,,,,2,2,6,,,,,6,,,,,2,2,3,3,2,2,35-44,35-44,No,No,1,1,1,,,,,10,,,,2782,9.19999999999999929,89900,189,1011,1040,19
2018,5493000OIGWIS24A1547,19740,CO,08001,08001008537,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,71,2,2,1,1,2,2,2,275000.0,NA,5.0,1.413,2,7874.2,NA,1525.7,205.7,8.0,360,NA,NA,2,2,2,2,285000,1,1,3,5,1,NA,0,30%-<36%,3,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,25-34,25-34,No,No,1,1,1,,,,,10,,,,6420,40.0600000000000023,89900,123,1561,1787,12
2018,5493000OIGWIS24A1547,16300,IA,19113,19113010700,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,6,2,1,31,1,2,2,2,195000.0,NA,5.25,1.035,2,5008.22,NA,3371.07,2871.07,335.0,360,NA,NA,2,2,2,2,235000,1,1,3,5,1,NA,0,20%-<30%,9,3,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,45-54,45-54,No,No,1,1,1,,,,,10,,,,6499,7.88999999999999968,80800,135,2062,2210,23
2018,5493000OIGWIS24A1547,19740,CO,08035,08035014603,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,4,0,2,1,31,1,2,2,2,335000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,0,NA,9,9,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,45-54,9999,No,NA,1,1,1,,,,,10,,,,7048,11.3399999999999999,89900,117,1904,2303,21
2018,5493000OIGWIS24A1547,17820,CO,08041,08041000600,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,3,0,2,1,31,1,2,2,2,185000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,235000,1,1,3,5,1,NA,0,47,3,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,25-34,25-34,No,No,1,1,1,,,,,1,,,,3582,22.6700000000000017,77900,86,958,1290,57
2018,5493000OIGWIS24A1547,19740,CO,08031,08031007013,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,71,2,2,32,1,1,2,2,385000.0,NA,5.099,NA,2,NA,NA,NA,NA,NA,NA,NA,12,2,2,2,2,375000,1,1,3,5,1,NA,0,<20%,1,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,65-74,9999,Yes,NA,1,1,6,,,,,10,,,,3512,35.5900000000000034,89900,69,1305,1233,30
2018,5493000OIGWIS24A1547,19740,CO,08093,08093000300,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,1,2,1,1,1,2,2,2,295000.0,NA,4.75,0.743,2,4003.0,NA,875.0,,106.86,360,NA,NA,2,2,2,2,305000,1,1,3,5,1,NA,0,44,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,2,1,1,,,,,10,,,,2911,2.7799999999999998,89900,85,771,2501,24
2018,5493000OIGWIS24A1547,24500,MT,30013,30013002300,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Joint,Joint,4,0,2,3,1,1,2,2,2,165000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,0,NA,9,9,2,,,,,2,,,,,2,2,3,,,,,5,,,,,2,2,1,2,2,2,35-44,35-44,No,No,2,1,1,,,,,10,,,,7509,8.42999999999999972,62800,163,2483,2805,33
2018,5493000OIGWIS24A1547,19740,CO,08059,08059009837,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,6,2,1,1,1,2,2,2,725000.0,89.011,4.875,0.349,2,3341.5,NA,1320.0,,1300.8,360,NA,NA,2,2,2,2,905000,1,1,3,5,1,NA,0,30%-<36%,9,1,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,25-34,25-34,No,No,1,1,1,,,,,10,,,,2782,9.19999999999999929,89900,189,1011,1040,19
2018,5493000OIGWIS24A1547,17820,CO,08041,08041007400,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,71,2,1,1,1,2,2,2,505000.0,NA,4.875,0.413,2,11059.3,NA,8375.0,,10625.0,360,NA,NA,2,2,2,2,625000,1,1,3,5,1,NA,0,36,3,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,35-44,35-44,No,No,2,1,1,,,,,10,,,,8546,8.41000000000000014,77900,204,2699,2918,22
